0.9007018640112585,0.4217209268734554,0.2768277972350516,0.5923503285933622,0.912363345616691,0.21066218900566658,83.5316449192262
0.6229665835634828,0.6315602200925206,0.733113022415281,0.1315676851272598,0.7158249646820886,0.909032520665641,40.49617949053289
0.17968310887024197,0.23754332492387764,0.9713950940416396,0.18097695270948977,0.8543850933695791,0.4922778564480348,316.85953123738466
0.24723107440317704,0.8707499012725114,0.4453052550026655,0.5148173539296902,0.3592333693997657,0.5929508514349274,95.12554168924967
0.16352387258502277,0.3910815366517607,0.9694123223352875,0.25813343270112754,0.6567366645412922,0.3251900642246949,292.5972231383092
0.7734731256866006,0.13087366071834983,0.9698210450785447,0.45378954138363925,0.23605046334646396,0.07349674733001266,1293.8485927738805
0.16975790508754074,0.5197739485560177,0.3370031764312863,0.8288833658826095,0.43088752366180594,0.2487142725876299,378.58503098408323
0.61714498660403,0.7067772168854458,0.16704190790094986,0.16761921628831766,0.03667142693354297,0.7364020150656405,3032.063051750097
0.6638045276218051,0.4746308757498139,0.8441704489691971,0.8056701529500532,0.5853543643967521,0.8682712805132586,9.18210143111447
0.20584121003676825,0.11191961939772788,0.2697496115169896,0.05708685608931485,0.531169528001032,0.9366056922949615,5665.973641027461
0.03934354066850965,0.1221099140100268,0.4521990282834353,0.9338750175279049,0.3161561049767505,0.5072348086883924,3073.594919208649
0.0415728590503921,0.14834320096208886,0.9866301229588469,0.9651186964360455,0.004939980934409616,0.951811785423239,36216.878037722025
0.6391199378155004,0.8679182945200221,0.4547398556338591,0.5155960285792502,0.4888465802569202,0.6668642575461043,23.58610274177988
0.1396512547563129,0.029973589872677953,0.3079299415911909,0.7046807627366467,0.20185345212294836,0.6734324333249173,8099.194937768318
0.9699120461072704,0.09390071578941839,0.6726021182251263,0.44375021930457115,0.8681422543775054,0.1771497894473859,239.20507930910708
0.6926259522261645,0.8381152896481102,0.9446142194740232,0.6832480282896458,0.4971747640084273,0.6178472402012138,8.689092548583776
0.8689049844787182,0.5706097466388297,0.03038705969683686,0.9309486955069778,0.6895267510315611,0.6765133857772465,152.8433630796019
0.21567515239771717,0.6588854702326572,0.3938644056541585,0.6512329770414921,0.10659303030799072,0.657845304603036,391.24990859285293
0.9994137257706666,0.04821203886055603,0.9771741842213173,0.4069079607228706,0.8707534503372591,0.7823854840582735,76.61521644019246
0.5670162609866678,0.7384492092513265,0.8785155613013479,0.404140321651033,0.3270331615632387,0.6675933855635847,30.8104752255721
0.8078459419412586,0.7622851347766157,0.7978136488586345,0.435583314812933,0.8178342161750216,0.12020905537060844,47.53120704907458
0.5444890979608495,0.0057586604981215705,0.3245858299002703,0.3664615348713979,0.3961726916092554,0.6954672066898622,9731.28497430542
0.38855810127034573,0.44869362262253065,0.23754413087432746,0.3732517916293401,0.22726962726315147,0.07319592376844364,3888.8360447607383
0.6034485933813779,0.6682127985550163,0.6194903460096145,0.46349404380057235,0.3797857801792298,0.8633336495718252,26.34200708902902
0.519081785136218,0.47918187762973097,0.025642065806435688,0.34124782762615635,0.38019561878585706,0.3988227808969005,3030.0783226619155
0.5801723692273323,0.5336025467268785,0.6079050927934446,0.7648832615421283,0.8129857387160935,0.7181230762264944,11.899050726061468
0.9555236959549347,0.01823258267636163,0.1957779856835461,0.00756287497814212,0.647474714154603,0.8980305489499869,66672.33215173772
0.24348229657629927,0.9270345447963066,0.06026739028956085,0.9344360268055143,0.3516226872396344,0.10142082844921652,2205.9755273276596
0.48587175918632564,0.25677656772050794,0.28487290196192283,0.3072899649262866,0.8030258978326634,0.5391612766752545,211.48286804466935
0.31130769915600365,0.6103337833109184,0.7161506742231936,0.27262400073353377,0.4135491015253515,0.12188609333694755,534.8019692246561
0.18114934953468032,0.6811178539649828,0.18143834769562694,0.5251633836670602,0.7090462617224327,0.10687692309474384,1122.4291126585238
0.5673122196289035,0.25656278370136376,0.9629268752375798,0.4835456467199247,0.8059925497751581,0.5502265421562618,33.272149083394126
0.043412532854819164,0.6331513755940223,0.951403342206657,0.6016118201463312,0.8191888594267902,0.8842064633484078,87.75231135545265
0.22807977194893247,0.21204483990822665,0.6109809888509917,0.4110284698067047,0.8398613028667203,0.9000231233980112,108.92427587390382
0.3534213793027181,0.23687055897448206,0.7805255152438618,0.2748060355481361,0.8226143185136784,0.42373825364876283,159.76762859543507
0.6675498992914705,0.09553531383466818,0.623859324676573,0.4517676787372291,0.5866084631754741,0.16801420774486342,564.4898931725442
0.7368737449441821,0.8627970775432285,0.21673980009077565,0.09571455552016173,0.023638586046336396,0.641971500443266,4996.252200406711
0.6070940360887808,0.54669741271407,0.23194709611597542,0.39090599590551467,0.594476335186173,0.4967668588591694,112.52487977248325
0.9877855202148873,0.13643975255673313,0.6951445540475938,0.4043187681042921,0.42819961492561476,0.7175977656581762,85.91520782715868
0.6924361513243696,0.9912559937021883,0.12839428945412523,0.10410964938416634,0.7243388171287412,0.5783869170064091,260.1582050077397
0.27416066655980587,0.0794193689889866,0.08565824959643054,0.8941908746641183,0.1918673247187429,0.32337156211552076,9664.205292591125
0.22665640222698802,0.3549963058319373,0.06942384274609337,0.5190597909082704,0.0676125635922149,0.8003565078223616,6373.401165195574
0.23371208191043302,0.5400119146045106,0.8800790875614583,0.6508773690471942,0.5329577865513353,0.3243337531153756,80.02204793261824
0.33300191305819793,0.6694869551981901,0.9941393612211675,0.6618391898493786,0.5577834173700249,0.7306505102392461,16.72769543440773
0.46520561228371815,0.060142342600785215,0.5622968158779098,0.9576252845053802,0.17530294235765964,0.6900048908206657,548.7469394641954
0.20093368865905648,0.5358276844730813,0.09667644964671962,0.45037093625818514,0.7561633288952461,0.3475715242389821,811.6545823541128
0.664911724487218,0.7954499607897292,0.9271778194794527,0.23464208185545354,0.39931591580930814,0.15241601333041743,142.79302336379575
0.9924835021583752,0.9270009679242953,0.5399571302805596,0.8420332943764213,0.5209579772720422,0.6235856880027597,7.358836262761112
0.08912443211601662,0.7552704204968079,0.12771348363523483,0.8260676302525284,0.7820280876703859,0.7087446977429764,254.0599555524168
0.036160380524762115,0.3031283559453286,0.26311256991084286,0.3601364074715191,0.08764274676383854,0.9369578230310628,11724.539596750235
0.5538022407123763,0.30552431065802355,0.3969815170742834,0.44720254050483565,0.6005943333606173,0.5156794276964978,107.48897781641246
0.9193919732144173,0.49696348290583026,0.9921580148233127,0.8514249577450957,0.2085105143573358,0.9305952146439163,13.352384144152598
0.11636639788547609,0.8174497084911916,0.3806232934765801,0.8779743204450695,0.8680566901074503,0.8059254001176211,44.96672489055019
0.7900304363070614,0.3046791390980408,0.08091928305125218,0.40298017876516146,0.17352451498650867,0.6949510889024617,1056.4833738339003
0.34609972653778553,0.9756102008599149,0.640972077345332,0.822480563634361,0.13252467274184843,0.8620144822726226,49.17522481154841
0.9227571905133943,0.4870619188189359,0.6062529377509774,0.7648098009029954,0.17483862726041255,0.5025660764634424,54.61230759673837
0.3986630277723131,0.1463739921622491,0.36753442229153144,0.06817230938549357,0.025811906949486985,0.13516628915482276,196035.90105050988
0.9631151115891738,0.549529535895017,0.96582216115322,0.432497878330132,0.3118161330852596,0.5061418628402441,28.6601708526768
0.4395116886329101,0.10566468426174391,0.6408263146902062,0.2160381825095996,0.6195879548978296,0.6502010923981534,386.0807939474546
0.1520248531286481,0.06134962711066816,0.7807615860684398,0.4598004237693202,0.05816379550547579,0.9948663171697671,5161.4082188990915
0.05778056099636664,0.6950352288585532,0.9836789252634136,0.23918010421592562,0.14224936868719618,0.1213849394224289,6129.39848344186
0.30327514756759555,0.10104581101064669,0.6921613416941319,0.06229179813006269,0.5094221281497897,0.9966968538529768,1490.6159466642628
0.8139702695060188,0.6152194382310109,0.30625362078661167,0.6238958362916385,0.5270414639116516,0.4260833838903715,46.540249530039866
0.13071037674019947,0.8866042152404667,0.4497846488213225,0.19462251182076507,0.3677593508772896,0.41412975252892703,647.2354298093552
0.8275378955668743,0.733614380561402,0.7693048936413398,0.011031264428647214,0.4161539981797615,0.4813441516353236,968.9708504345882
0.019192276823056686,0.2598132087450342,0.760289823122135,0.13710970572899905,0.5353101314525917,0.2152018720172375,16699.881534231023
0.012120774643893273,0.24120145759954148,0.9758737549100538,0.8015371118829896,0.9595766443210334,0.48785404392636245,934.120371889271
0.1097361986775035,0.547959488973693,0.4543773345599609,0.844357082739616,0.09808258078424459,0.4882411370217782,905.1750461116031
0.15004866469398426,0.32467592689006,0.7373570773877997,0.47601812936876653,0.37588828514576933,0.3944762785700353,394.39985475008365
0.45944676840598664,0.7850165438370569,0.8920846889402344,0.9553346865039283,0.7869033862552951,0.31540689574801273,13.107858940856426
0.6881347060865421,0.4376031240553919,0.2546706220460512,0.8408715794259226,0.038426348962324997,0.9017619921354235,447.52422807499556
0.46147746462473416,0.6372014768082804,0.6593539222057827,0.8951177407065364,0.6366696821672073,0.6139335847600618,14.741389062708954
0.06665204056068996,0.5184080219452041,0.15016900081704165,0.7374337687214856,0.5122219208126745,0.6802277792083533,750.0651725962683
0.041672900602384266,0.08479201604580322,0.7163233880626823,0.07208433599867337,0.0712567277652586,0.01210847523488745,6352226.017398259
0.9565013982994801,0.737508359459007,0.35325140850206416,0.2965355812876552,0.34970322974584955,0.7746535311811819,49.95507108008885
0.6613706110704144,0.18519556786746794,0.17410933533408435,0.09839564971339732,0.6603027197013381,0.7643726622217359,944.23116620251
0.265046428325004,0.020944961030912812,0.08217166747642735,0.9678600348450305,0.29544477747742026,0.7692231478381336,9966.327807842386
0.6246635688542638,0.3819396396528959,0.2056872621955551,0.12138641815940643,0.6150129680388666,0.774633780637788,352.3715919194804
0.6439042535411307,0.5303021332491583,0.041951223431636264,0.9684887775943838,0.7987141916545746,0.29282203670096474,308.1917084228717
0.9799703293588506,0.6018815896363221,0.5824226582072465,0.7480731794295321,0.8117697880901376,0.6564786073315027,7.301972704536652
0.12809574636620003,0.3382675059944984,0.9280836403260497,0.22461561184385193,0.3721670238375133,0.432076882944196,688.4605089818438
0.4394049896944522,0.6129395824945255,0.9430758377447076,0.24069271183250496,0.12150137630091806,0.19747048985993731,681.7488099120931
0.8869249002092695,0.645810812655206,0.28590678923916013,0.8159469389686173,0.861369996363436,0.846514338690278,10.263545107524559
0.9189265336395545,0.2522410201733616,0.7550419287462783,0.46053949727414,0.8419985528900615,0.7284906771616132,20.226940580913837
0.7764474464997246,0.6561618376810715,0.17742876946970687,0.5450269188969383,0.9846697395245082,0.9373880664971189,21.9899863897183
0.04317373579701167,0.16481481572943713,0.1317287734545619,0.7259799099852955,0.8177853298569451,0.2135113663106719,8416.248601011486
0.505852692951829,0.8407030280112,0.7328015447662506,0.5422372054918483,0.5903476904587729,0.50836054691628,19.718683929318782
0.2975484513188206,0.5650219928590161,0.6888853020500907,0.8733229158608077,0.6362913539792481,0.761121537043158,20.41480073236884
0.160071634954573,0.4615574744197899,0.009331619827093296,0.24667886452162302,0.7264617151130048,0.9918099513493635,8160.7422236559005
0.0991780995872159,0.40149431586128825,0.8000709686991595,0.20403563462889884,0.5550849493022862,0.7330712960296748,378.0633818514262
0.615985450260179,0.18802473461541613,0.3553845686857394,0.7837917844853972,0.5542265141320166,0.005229613542912737,10694.448492755164
0.7609907600280938,0.03531135494023907,0.7457337827312321,0.2024805601652374,0.9580734801193802,0.3679407513020845,699.1371392576463
0.3269316163380791,0.14888805033244468,0.3056042154902149,0.8766507618282006,0.9963343376272473,0.36830953050684834,208.9677301181761
0.44861063095454257,0.722070938202737,0.8861957804650745,0.5930443341867842,0.39152569817782934,0.41262184084862374,36.3597801925246
0.6956181464968069,0.0032182636042786816,0.6195893374598407,0.3554930104413574,0.7941973312770843,0.09299063982313216,27460.27122831846
0.5882022669483905,0.48097288988612374,0.6423255259052274,0.06485359448296835,0.5799837874281313,0.5614845879595237,260.56122156494274
0.5606600944161709,0.6034876665964548,0.6764679372263622,0.8049889996807698,0.26982072012821434,0.8250494101800621,24.38032762180546
0.4982556822634536,0.07705827913433116,0.0585509292439792,0.3342383186960608,0.7848969771114676,0.7076809347409158,2396.007932013707
0.7886149646724064,0.5172690564416094,0.44019899795549056,0.14745252670628395,0.32819275360931155,0.43401936617387527,265.14236280242767
0.08860042967961723,0.22061195271121126,0.5982252940637388,0.7356631142391898,0.9983475113929496,0.9331133313435577,124.7886958990227
0.6425651995351915,0.421248053294072,0.6361773647082327,0.785651618080232,0.11833619092338732,0.40990488969628824,152.3828125627638
0.8398022856356172,0.383832951933044,0.5718722712271865,0.5877693608621982,0.18447625313363936,0.3622354416522884,138.11577981145857
0.33451128874193214,0.026196708532064794,0.024191763891355245,0.8316970436757735,0.2730708099728124,0.5180787662388154,40090.24673562616
0.29872557358877305,0.9406792451153405,0.25929675886577375,0.4296568127389351,0.8727302504846018,0.8419335667918086,43.471976799957474
0.18610141784627732,0.8026433097957104,0.45818688673789265,0.4829688720853552,0.13347997241594378,0.08060151375712465,2811.943725733823
0.7279393069737652,0.49646115235529975,0.43685070261517955,0.7295082286523967,0.7655128989911097,0.15890816766935356,71.37688514810641
0.6102251494776413,0.13535408227768553,0.7513750860290457,0.6569551562671395,0.956614621083458,0.06895801635642118,371.81272412635184
0.05705472115125432,0.28218707469320015,0.26170568373590597,0.24697879907199982,0.9062545805210367,0.2495461998495061,4249.10331349166
0.271949726128631,0.7593982624179637,0.44973984245054,0.7767105569551812,0.06536615756438524,0.4875711936733843,434.94085926152036
0.03361360018328263,0.06265320345535452,0.906437453344411,0.13924537111759516,0.5324206822752171,0.41109560260070654,17187.999436034213
0.3473433262588427,0.8998333456872725,0.0218233967754895,0.6637896861755891,0.9633944342135504,0.5601681834618419,409.2639939694409
0.9368224620330918,0.05225787928602377,0.4187933190741614,0.26015779096205116,0.7308209649807298,0.9812970904972467,261.4224218810474
0.2565300624442478,0.6541746014740745,0.19809763275974013,0.5653302545716099,0.4639324866883362,0.9720053296315371,117.99486552364256
0.6085272726964666,0.3495063720868188,0.11409578488793337,0.15124682873493456,0.2253169299512351,0.250966661340298,4818.358602823721
0.8506160578411378,0.5612227882825249,0.5233909113743664,0.11476887186921747,0.860139693349435,0.7228143032084837,56.08995719776247
0.06766836190000158,0.7078350972297687,0.5435382173426461,0.08172534574677826,0.45830064152865646,0.484696287130047,2115.8030237470402
0.16577454016327575,0.9456981470002823,0.8499753714806619,0.6690223373291083,0.4622955610006072,0.4117655415845085,58.92681206094071
0.6509734671509542,0.5454318694069055,0.062273105881885615,0.5125026487703317,0.8064036172328395,0.45923987759695806,238.29092413476073
0.05195657755426841,0.7862781993840331,0.2013637821359744,0.2586208348880388,0.1647063534322959,0.33021506487149754,8642.33558226005
0.756751505688635,0.5193858595039373,0.20488127415071256,0.8778300781520408,0.8795818549515292,0.8705784250460069,18.473947242191414
0.23879621138153928,0.4512393441809881,0.9849896561408751,0.7720124763099904,0.027167421225559818,0.06520459126049205,6889.425789166082
0.46393137681233276,0.9092202058615602,0.5387017979527142,0.4978125080342902,0.10547369995663058,0.656780104724294,127.61413359245364
0.8221031606002255,0.38042000750756233,0.7756118509253275,0.9644766539008116,0.2037664591276891,0.5233296311947413,40.08354764612769
0.28713795808457554,0.7928544190338394,0.5775933658811575,0.6345824175503038,0.7979141596158941,0.3959704726624549,37.93034002479145
0.9150900684070432,0.53302886724614,0.157954822835348,0.6958991181688025,0.7932613504382544,0.31676167706752667,74.22621629504296
0.857179256998753,0.9061432547657664,0.2769044873778089,0.9835214727152221,0.14071152804875842,0.20201566840248997,166.30408273939275
0.18422483923802613,0.8939897100078704,0.6542925523249619,0.15210428322227287,0.440323418368349,0.615298025069802,225.18972374883464
0.08346408498938329,0.8824163684073387,0.8036035354415352,0.5052067735766382,0.9671266152591704,0.4177609792750997,82.77603061746397
0.9841103190364978,0.6679199988036271,0.6346712732539415,0.165954895295785,0.881927758304644,0.42748968792061515,38.311945199786905
0.16223340578247936,0.01260751997575904,0.5597556836383826,0.5273996221226763,0.7193536223691586,0.8902580530178021,2586.0289211482695
0.07940658464302952,0.7314964903403623,0.18741194409758222,0.858177053157164,0.8190635138616561,0.5407937549855444,241.66169915477488
0.7102427986233115,0.3143501131837484,0.47116789893281463,0.8216368977104717,0.4592651971732139,0.3577982653254418,70.40802223061041
0.4942124472502999,0.8282492524372184,0.33520804737087273,0.1737615931357438,0.7120140203307808,0.8259782127080818,71.31812303235431
0.10063747852353333,0.23987411275594472,0.1419719897609939,0.3479414115821666,0.45035097890541265,0.7488263369633065,2486.656859087225
0.6511475848816741,0.6209285674784312,0.3523749466096544,0.8414475530847599,0.47128716739816456,0.9791049380151545,18.077234605990974
0.6341421382957368,0.12626474156450274,0.676177562075434,0.325104015431699,0.6863271966860974,0.06964114816240574,1188.6420030221084
0.1748814371759594,0.8557372589057863,0.2271795570235149,0.83704112524294,0.27927608845441043,0.6428819100587077,195.71983532570414
0.694150573509831,0.5126547531450529,0.3053106766967313,0.21264437637109612,0.03318935456242622,0.3039464012407238,4290.714509116123
0.653162790531283,0.9383048184484827,0.871204482263052,0.7660647765353026,0.7884473432532987,0.6649849034759953,4.662990624660742
0.260286857566003,0.9071950307058299,0.670732311905834,0.56044063098044,0.11098946921348107,0.4470555438064254,227.05182442493972
0.4603582712019263,0.86456360952267,0.5466482201877885,0.38040054897040965,0.9768003285106593,0.11072059332631567,111.71817255231426
0.4225484283119446,0.04202467517140529,0.7399041207669304,0.9180765521991506,0.28003732955048943,0.8583416767991209,344.8964106456841
0.29221823046189777,0.9107701616439152,0.7539619035967839,0.8049067768414386,0.0180065556004545,0.962810357074026,357.12274701583766
0.7266709920703233,0.3047510953861333,0.8293946648588469,0.28152119841492995,0.872753839566128,0.11258039041193701,196.82943336349058
0.7036859774607958,0.5406984766449103,0.09653447019544081,0.24189382825883898,0.01240403627731479,0.46876796546450583,19356.988806542202
0.3012652607600004,0.5983574842977588,0.2972378077086172,0.2999191115069847,0.7431931987316034,0.04814283597835345,1739.1964088088914
0.9028949951919872,0.8522638743911815,0.6678046832264065,0.5932215701073843,0.8923024981396522,0.18533017952871444,19.83645331803049
0.07896916219082861,0.2395101699095381,0.7945782787001903,0.03467026672648332,0.5828068350834896,0.9954375161913099,3308.156131706193
0.8556960938375394,0.5214456890435895,0.06364090928664234,0.8313735143857098,0.5989785081772105,0.11493299705956683,615.2942217721626
0.0938572848233562,0.9096268194365924,0.6692002629380784,0.8292867993167555,0.8789789002822673,0.5717723520483222,41.995842702965476
0.5174463517550413,0.4304274103209902,0.3169465877911193,0.43459596085871177,0.7738796557301564,0.6019234310151316,69.97586975269736
0.8925232899548461,0.4433800143791877,0.607089578718754,0.6313075530919887,0.5916971623063255,0.7026337730855163,15.859228578624506
0.23743346837480628,0.5123637775457907,0.10422480280834767,0.38451132764481255,0.4876670686212644,0.6522242595454725,644.8802046376285
0.9505310525862035,0.6006510665483559,0.7435939161765598,0.5062660594952028,0.6341040313763313,0.07093221613377343,103.44101049588956
0.254391580841847,0.3618530932051387,0.47249335500651357,0.045648745502383736,0.14002409755331768,0.2768143077913058,12994.186871990307
0.9715326909010507,0.33134700710305076,0.48204105811208253,0.19609771273839294,0.6107800710757683,0.2806832155159743,191.69097598830038
0.20699257843842678,0.5165726284459791,0.005505799160420821,0.0076640326492253275,0.21906880910185778,0.03672136250082114,27550963.37586901
0.10802575413069138,0.3388606493387516,0.8025856795798129,0.5720486433693008,0.5126677259564164,0.29348882320812164,395.4573420792134
0.9317537194328164,0.39701504123719167,0.08709276679577149,0.6170665161178013,0.11383839347660141,0.3452231428016921,1279.9387149441075
0.5074119387178089,0.8742225246851758,0.49354658034011867,0.7022587660316643,0.9928168389990704,0.13148911989798162,49.823365173027625
0.2747315255195195,0.3945760755976464,0.42182817853883137,0.41102107526554577,0.9076110025565549,0.7140326444668564,82.10001850512187
0.6079052140907037,0.3093727178627821,0.8237903842212947,0.9550605114849889,0.8211982825502265,0.0015651051914729042,5258.270787354028
0.636401370183407,0.051135381442100725,0.25760722033372185,0.059524700347771686,0.6037954529493877,0.6865899134926068,4833.980427635404
0.11448763806590512,0.3838388830449795,0.456236508955542,0.3690530217609166,0.12102500048519305,0.4189477901874754,2665.4997078808237
0.7511780478084181,0.07100766453325547,0.08018001408190345,0.3547712918359842,0.941725711618925,0.668572646722914,1046.8013005822345
0.6786699566725648,0.36191999083786497,0.5936607912085384,0.010131184027743378,0.6360960464095422,0.9132869475762367,1165.199489239121
0.6125734683448192,0.873698593466345,0.7239730554660938,0.12055841640369025,0.9024533072858417,0.06644384435577488,357.0103031033671
0.5339674725477638,0.14213712379345766,0.011706610730904066,0.422034260127639,0.29504070765415624,0.486000493797603,18598.59502924822
0.5771998867345508,0.04373907230894736,0.12300329512374564,0.5586423964504253,0.34316735317265823,0.729173487549448,2303.651201879935
0.6522916485919397,0.8456043629899068,0.6924928266692253,0.42993107739014813,0.6729666223944324,0.2753811742554185,32.858601573718545
0.3063134987782127,0.7889851599207933,0.4464195164015822,0.7983803405183525,0.8224223736682784,0.8575623376612838,16.46081774634173
0.9166352358412073,0.43098522051329624,0.31886681832113883,0.5821987465941139,0.3711724234376276,0.601074166800233,61.11625226115187
0.7055858626438246,0.6884050184921369,0.37455288702012135,0.16686020169875282,0.43052933846220753,0.14259414408190874,536.5815628902911
0.8900970351838083,0.3458774607378574,0.15445974722332378,0.025447759905750877,0.6458223862864843,0.6369023174547432,2009.044614149198
0.34060416658129167,0.071711888847651,0.409628894895232,0.3112174950633936,0.6771206397350094,0.6057792494526903,782.9316513029659
0.36459372819754,0.2178925542549901,0.9880359661555919,0.45400162119611487,0.688274235780237,0.14055296757836078,290.07929178006043
0.4855896996593978,0.027536719869465487,0.50545511791045,0.9640174071177023,0.3842067129858002,0.03899601257491159,10243.90878759686
0.03095579091934353,0.3879867599468695,0.16002493646319405,0.023352096328185912,0.7562136139501768,0.4585230088818907,64257.234077854155
0.2892447719726545,0.9000831830164807,0.11613896020052561,0.9559188289553192,0.3139667173773528,0.8884036723086812,124.03919173587441
0.6029428764794615,0.8267073597414875,0.9840131632104643,0.2884054378187457,0.961135485407593,0.38948189490242036,18.884078136773688
0.3855119047369223,0.3403871042545057,0.5414076073475852,0.1541450431784871,0.5537114853580112,0.541704812410004,304.4310634190277
0.76190181260487,0.8336499619375856,0.44044135031242404,0.30233324935149375,0.25933489731709447,0.19462383670487193,234.2535980729849
0.05764758219902488,0.34244797883471334,0.27024769213078326,0.9664173858664074,0.5577088262500439,0.34727703903050755,1001.4147403308242
0.580467600993696,0.1391967013456955,0.4440437492022029,0.6262343214210638,0.4888978317924514,0.40177880065432425,226.58195306366486
0.9938483888996982,0.880314762148927,0.6234059581594401,0.5693773611822828,0.620660479824584,0.20131210782243325,25.7719182059492
0.3951377432643186,0.03945953289089932,0.47554603748682667,0.5430245839576632,0.2277497361032096,0.9640288471655137,1131.200462486062
0.909454610937242,0.7221432354559059,0.5333866287653626,0.869969159647685,0.1306523438234629,0.790509794274885,31.770582801465043
0.1248208139668483,0.7942106625494054,0.27576756825135695,0.8770905810181889,0.9440420938253978,0.14879596940511564,296.8978913035931
0.4626756050653935,0.9809873781626851,0.4834074359731466,0.8635475225145451,0.5887315221313199,0.37532990791960186,23.885258607305047
0.2857835555258702,0.20322309108608727,0.7617981913776972,0.3865405068230279,0.5112754622007512,0.4923254800011819,232.2990854690295
0.5772790292331312,0.8655771456245522,0.9807393435834294,0.40758420857381694,0.8275189221063031,0.7645277946547177,7.9134575754389695
0.5735289514555733,0.9560471436119331,0.20047451552840279,0.10926421030962141,0.8539619669554221,0.4391498166337483,222.01228536144887
0.8469688542070605,0.8930902051954149,0.06245759361907144,0.8834647629860607,0.4483190553694222,0.5104324890042322,104.69772515536889
0.6265925110932102,0.9263826067300868,0.01911609442976403,0.4768434683178171,0.6877220424305607,0.7227069576982285,380.2543773570543
0.692532431537108,0.13443512940812186,0.29939558837168123,0.35871552541701346,0.804437207679505,0.278759872414553,445.99412397109944
0.21070496386720317,0.9574480190380962,0.0088632851134689,0.9978208556819782,0.6768212988573956,0.8284692994491171,999.5678860560727
0.29461939634619316,0.014315277667059978,0.73786951856153,0.8341445970006758,0.7404761319535191,0.1428502873008386,3641.881368295894
0.7534279222569691,0.768922782107641,0.6585405156700549,0.7661159327955862,0.8459214396777321,0.6136041142374584,6.591439515148113
0.08860471396967906,0.48762780966721087,0.07764933467160506,0.40754303103243084,0.40710648912562764,0.06600984414024158,27216.154653601294
0.3488205339694793,0.11099809879131484,0.8082352100092222,0.9476880259644708,0.0723164752579386,0.9551152072917014,488.1870419090865
0.5225765993367452,0.2995656779538739,0.07686207527616351,0.5006242680704178,0.7945155444907487,0.7070864772666982,295.50106688226845
0.05022601146397376,0.07290183536790351,0.4028732826326371,0.2952904940479433,0.23238432305604784,0.2810044989087136,35155.624169038296
0.8034827432968846,0.9292280536318539,0.4051026945275664,0.9061110021324971,0.32149570124788196,0.4764369863437916,23.821766244377034
0.22602899781599972,0.640476042175844,0.9789811151748089,0.6034930960433786,0.35781408411354887,0.6478174459905284,50.44013735497037
0.12292067846538757,0.8886590802653986,0.5030839507798364,0.44934974203964206,0.5858647884535192,0.6247838627894025,110.6337690683226
0.07177580622651303,0.6826172212234024,0.24193168031552958,0.7139526325065898,0.8225347943841967,0.8039585075525203,178.68768623109574
0.5525009674078891,0.5201698923107512,0.14287596133941172,0.7753461504031356,0.27140938044671437,0.49669542281794654,232.99786082758655
0.2842740929275167,0.13382836299969314,0.6295576968917366,0.05433203482290383,0.7486452341262,0.31758679526111666,3232.0981638426524
0.00013469300448532007,0.5111291392372298,0.046851908527603126,0.27616955782089947,0.7069764874557162,0.06268962162186587,25329149.583401296
0.8393384923560023,0.003819922658583108,0.24682386920190225,0.7409040561520714,0.3162701497293068,0.10189238806601353,52924.798849062514
0.3602339188004279,0.27039328638452553,0.8427119021605549,0.31334791758514313,0.7889324717760072,0.8918721448107347,55.254941157758125
0.43381741957652953,0.909943143854392,0.37731805396319285,0.9640784164901082,0.08928952452557293,0.6870192665032427,113.52444397017427
0.49381404045692867,0.38764880545564706,0.6327118787486009,0.7038570916343312,0.004363269650309087,0.16695308874719872,16102.789872991281
0.7130460506343187,0.6663854135782065,0.9660475051286772,0.761037790250783,0.950772707731338,0.702540501534807,4.285526252457329
0.29805220863944315,0.10536492225085647,0.7818238633449356,0.6441492214759159,0.04818601239329623,0.36005046590097833,3644.4486127544965
0.9567998154842862,0.5004011457102012,0.43272913601970464,0.457699605159294,0.20888272400516372,0.3687071708647952,136.92408259737002
0.3698132559871766,0.0523550201874724,0.7675676285179183,0.416504431903879,0.8221798868164233,0.8503480011198954,231.0784114185878
0.21199405469865806,0.6573534821701286,0.4722818041629817,0.8801567379214851,0.21574067917645412,0.6778132003100442,118.05219188218526
0.6077521222527226,0.2953014775718328,0.1366009036511726,0.6516397604772766,0.7385974581323307,0.31562734376335,268.5123831347617
0.6448326040223138,0.39513090761150327,0.7132068832826177,0.1992152748940531,0.8902150026361744,0.28740959646557973,107.96367887892306
0.3677859877561529,0.058091952080349785,0.1115122123212764,0.5158619027123281,0.2675926767279715,0.8354802257421944,3639.339436848084
0.014693388654953843,0.3790940486719362,0.3373455467690927,0.019327630917601035,0.12436839900051022,0.41364267491863527,535232.0118249586
0.49286458444744663,0.4042897472548691,0.5309376784120938,0.5951316749056815,0.00992382112783563,0.4640951594535039,3448.5544011869474
0.9634992408875883,0.5190322801295487,0.6775422674589532,0.3118638579168832,0.7739913781527625,0.7729214818761151,15.819083318090073
0.521296047654139,0.9760138232792136,0.12555021476265338,0.016947664889580993,0.770158211757096,0.8071555373648825,1485.9188438181095
0.12020722912057624,0.2655828329586061,0.01755236336662891,0.2933086107805647,0.7731418739186715,0.5179605277125789,15193.335923699433
0.3480955931682881,0.3717392949063303,0.0013536257154681541,0.2998005275652359,0.6464587416379305,0.9741944438163571,30237.477212778307
